price,source,sex,state,age
129,store,male,AL,41
139,store,male,AL,41
119,store,male,AL,41
119,store,male,AL,41
149,store,male,AL,41
119,store,female,CA,18
149,store,female,CA,18
149,store,female,CA,18
149,store,female,CA,18
149,store,female,CA,18
129,store,female,CA,18
129,store,female,CA,18
129,store,female,CA,18
109,store,female,CA,18
129,store,female,CA,18
129,store,female,CA,18
119,store,female,CA,18
149,store,female,CA,18
149,store,female,CA,18
129,store,female,CA,18
119,store,female,CA,18
129,store,female,CA,18
129,store,female,CA,28
119,store,female,CA,28
119,store,female,CA,28
119,store,female,WA,15
119,store,female,WA,15
119,store,female,AL,19
119,store,female,AL,19
149,store,female,AL,19
149,store,female,AL,19
139,store,female,AL,19
139,store,female,AL,19
149,store,female,AL,19
129,online,female,WA,29
129,online,female,WA,29
149,online,female,WA,29
139,online,female,WA,29
139,online,female,WA,29
119,online,female,WA,29
149,online,female,WA,29
139,online,female,WA,29
119,online,female,WA,29
129,online,female,WA,29
109,online,female,WA,29
129,store,female,CA,22
139,store,female,CA,22
149,store,female,CA,22
149,store,female,CA,22
139,store,female,CA,22
159,online,male,CA,17
119,online,male,CA,17
149,online,male,CA,17
129,online,male,CA,17
129,online,male,CA,17
129,online,male,CA,17
129,store,male,CA,44
149,store,male,CA,44
139,store,male,CA,44
129,store,male,CA,44
159,store,male,CA,44
139,store,male,CA,44
119,store,male,CA,44
129,store,male,CA,44
129,online,female,AL,23
139,store,female,AL,20
149,store,female,AL,20
129,store,female,AL,20
149,store,female,AL,20
129,store,female,AL,20
129,store,female,AL,20
119,store,female,AL,20
139,store,female,AL,20
119,store,female,AL,20
119,store,female,AL,20
139,store,female,AL,20
129,store,female,AL,20
129,store,female,AL,20
129,store,female,AL,20
149,store,female,AL,20
129,store,female,AL,20
129,store,female,CA,22
119,store,female,CA,22
119,store,female,CA,22
119,store,female,CA,22
129,store,female,CA,22
139,store,female,CA,22
129,store,female,CA,22
159,store,female,CA,22
139,store,female,CA,22
149,store,female,CA,22
129,store,female,CA,22
149,store,female,CA,22
139,store,female,CA,22
139,store,female,CA,22
129,online,male,AL,16
129,online,male,AL,16
129,online,male,AL,16
109,online,male,AL,16
129,online,male,AL,16
129,online,male,AL,16
109,online,male,AL,16
159,online,male,CA,15
139,online,male,CA,15
159,online,male,CA,15
129,online,male,CA,15
139,store,male,AL,15
119,store,male,AL,15
139,store,male,AL,15
129,store,male,AL,15
149,store,male,AL,15
149,store,male,AL,15
139,store,male,AL,15
119,store,male,AL,15
119,store,male,AL,15
149,store,male,AL,15
149,store,male,AL,15
129,store,male,AL,15
129,store,male,AL,15
139,store,male,AL,15
149,store,male,AL,15
129,store,male,AL,15
109,store,male,AL,15
109,store,male,AL,15
129,store,male,AL,15
119,store,male,AL,24
109,store,male,AL,24
129,store,male,AL,24
119,store,male,AL,24
139,store,male,AL,24
129,store,male,AL,24
149,store,male,AL,24
149,store,male,CA,29
129,store,male,CA,29
119,store,male,CA,29
119,store,male,CA,29
109,store,male,CA,29
139,store,male,CA,29
129,store,male,CA,29
119,store,male,CA,29
129,store,male,CA,29
119,store,male,CA,29
139,store,male,CA,29
129,online,female,AL,24
139,online,female,AL,24
119,online,female,AL,24
119,online,female,AL,24
119,online,female,AL,24
129,online,female,AL,24
149,online,female,AL,24
139,online,female,AL,24
149,online,female,AL,24
119,store,female,CA,37
139,store,female,CA,37
149,store,female,CA,37
139,store,female,CA,37
139,store,female,CA,37
139,store,female,CA,37
129,store,female,CA,37
139,store,female,CA,37
129,store,female,CA,37
149,store,female,CA,37
119,online,female,CA,16
139,online,female,CA,16
119,online,female,CA,16
119,online,female,CA,16
139,online,female,CA,16
129,online,female,CA,16
149,store,female,CA,38
119,store,female,CA,38
129,store,female,CA,38
119,store,female,CA,38
149,store,female,CA,38
139,store,female,CA,38
139,store,female,CA,38
129,store,female,CA,38
139,store,female,CA,38
119,store,female,CA,20
149,store,female,CA,20
149,store,female,CA,20
119,store,female,CA,20
149,store,female,CA,20
119,store,female,CA,20
119,store,female,CA,20
119,store,female,CA,20
149,store,female,CA,20
129,store,female,CA,20
119,store,female,CA,20
129,store,male,FL,34
129,store,male,FL,34
159,store,male,FL,34
159,store,male,FL,34
149,store,male,FL,34
149,store,male,HI,25
139,store,male,HI,25
149,store,male,HI,25
129,store,male,HI,25
129,online,male,AL,16
139,online,male,AL,16
129,online,male,AL,16
139,online,male,AL,16
149,store,female,WA,16
129,store,female,WA,16
119,store,female,WA,16
129,store,female,WA,16
129,store,female,WA,16
129,store,female,WA,16
119,store,female,WA,16
159,store,female,WA,16
139,store,female,WA,16
129,store,female,WA,16
119,store,female,WA,16
119,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
129,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
139,online,female,FL,16
119,online,male,CA,24
139,online,male,CA,24
139,online,male,CA,24
129,online,male,CA,24
149,online,male,CA,24
129,online,male,CA,24
119,online,male,CA,24
139,online,male,CA,24
149,online,male,CA,24
129,online,male,CA,24
159,online,male,CA,24
149,online,male,CA,24
119,online,male,CA,24
149,store,male,AL,23
149,store,male,AL,23
119,store,male,AL,23
119,store,male,AL,23
129,store,female,CA,45
119,store,female,CA,45
129,store,female,CA,45
139,store,female,CA,45
109,store,female,CA,45
149,store,female,CA,45
129,store,female,CA,45
149,store,female,CA,45
139,store,female,CA,45
129,store,female,CA,45
139,store,female,CA,45
149,store,female,CA,45
129,store,female,CA,45
129,online,female,AL,22
149,online,female,AL,22
119,online,female,AL,22
139,online,female,AL,22
139,online,female,AL,22
119,online,female,AL,22
119,store,male,AL,28
139,store,male,AL,28
109,store,male,AL,28
129,store,male,AL,28
119,store,male,AL,28
149,store,male,AL,28
129,store,male,AL,28
129,store,male,AL,28
149,store,male,AL,28
129,store,male,AL,28
149,store,male,AL,28
149,store,male,AL,28
149,store,male,AL,28
149,online,female,CA,24
129,online,female,CA,24
119,online,female,CA,24
149,online,female,CA,24
119,online,female,CA,24
149,online,female,CA,24
119,online,female,CA,24
139,store,male,CA,18
139,store,male,CA,18
139,store,male,CA,18
149,store,male,CA,18
159,store,male,CA,18
129,store,male,CA,18
119,store,male,CA,18
149,store,male,CA,18
139,store,male,CA,18
119,store,male,CA,18
129,online,male,CA,35
119,online,male,CA,35
149,online,male,CA,35
129,online,male,CA,35
149,online,male,CA,35
149,online,male,CA,35
139,online,male,CA,35
119,online,male,CA,35
149,online,male,CA,35
139,store,male,CA,25
139,store,male,CA,25
129,store,male,CA,25
139,store,male,CA,25
139,store,male,CA,25
109,store,male,CA,25
139,online,male,CA,19
149,online,male,CA,19
119,online,male,CA,19
129,online,male,CA,19
119,store,female,WA,19
139,store,female,WA,19
139,store,female,WA,19
119,store,female,WA,19
119,store,female,WA,19
129,store,female,WA,19
119,store,female,WA,19
109,store,female,WA,19
139,store,female,WA,19
129,store,female,WA,19
129,store,female,WA,19
139,store,female,WA,19
139,store,female,WA,19
149,store,female,WA,19
119,online,male,AL,33
149,online,male,AL,33
119,online,male,AL,33
139,online,male,AL,33
149,online,male,AL,33
139,online,male,AL,33
139,online,male,AL,33
159,online,male,AL,33
109,online,male,AL,33
109,online,male,AL,33
129,online,male,AL,33
139,online,male,AL,33
139,online,male,AL,33
139,store,female,CA,20
149,store,female,CA,20
119,store,female,CA,20
139,store,female,CA,20
149,store,female,CA,20
119,store,female,CA,20
139,store,female,CA,20
119,store,female,CA,20
119,store,female,CA,20
119,store,female,CA,20
129,online,male,WA,25
129,online,male,WA,25
119,online,male,WA,25
139,online,male,WA,25
139,online,male,WA,25
129,online,male,WA,25
129,online,male,WA,25
149,online,male,WA,25
129,online,male,WA,25
119,online,male,WA,25
119,online,male,WA,25
119,online,male,WA,25
159,online,male,WA,25
129,online,male,WA,25
149,online,male,WA,25
129,online,male,WA,25
149,online,male,WA,25
119,online,male,WA,25
119,store,male,CA,18
109,store,male,CA,18
149,store,male,CA,18
129,store,male,CA,18
149,store,male,CA,18
129,store,male,CA,18
149,store,male,CA,18
119,store,male,CA,18
139,store,male,CA,18
159,store,male,CA,18
129,store,male,CA,18
139,store,male,CA,18
139,online,female,AL,16
149,online,female,AL,16
129,online,female,AL,16
159,store,female,FL,15
149,store,male,HI,27
159,store,male,HI,27
129,store,male,HI,27
139,store,male,HI,27
149,store,male,HI,27
119,store,male,HI,27
129,store,female,AL,22
139,store,female,AL,22
119,store,female,AL,22
119,store,female,AL,22
129,store,female,AL,22
109,store,female,FL,41
119,store,female,FL,41
129,store,female,FL,41
149,store,female,FL,41
119,store,female,FL,41
149,store,female,FL,41
129,store,female,FL,41
119,store,female,FL,41
139,store,male,AL,43
129,store,male,AL,43
139,store,male,AL,43
139,store,male,AL,43
149,store,male,AL,43
149,store,male,AL,43
149,store,male,AL,43
139,store,male,AL,43
139,store,male,AL,43
139,store,male,AL,43
129,store,male,AL,43
129,online,female,CA,23
149,online,female,CA,23
139,online,female,CA,23
119,store,female,FL,44
139,store,female,FL,44
139,store,female,FL,44
129,store,female,FL,44
139,online,female,AL,23
109,online,female,AL,23
139,online,female,AL,23
119,online,female,AL,23
129,online,female,AL,23
139,online,female,AL,23
129,online,female,AL,23
119,online,female,AL,23
149,online,female,AL,23
129,online,female,AL,23
149,store,female,WA,16
139,store,female,WA,16
139,store,female,WA,16
119,store,female,WA,16
139,store,female,WA,16
119,store,female,WA,16
139,store,female,WA,16
119,store,female,WA,16
129,store,female,WA,16
149,store,female,WA,16
119,store,female,WA,16
129,store,female,WA,16
119,store,female,WA,16
109,store,female,WA,16
129,store,male,AL,17
149,store,male,AL,17
119,store,male,AL,17
119,store,male,AL,17
159,store,male,AL,17
109,store,male,AL,17
149,online,male,FL,16
139,online,male,FL,16
129,online,male,FL,16
149,online,male,AL,37
119,online,male,AL,37
149,online,male,AL,37
149,online,male,AL,37
139,online,male,AL,37
139,online,male,AL,37
119,online,male,AL,37
119,online,male,AL,37
139,online,male,AL,37
119,online,male,AL,37
109,online,male,AL,37
119,online,female,CA,37
119,store,male,AL,15
139,store,male,AL,15
139,store,male,AL,15
129,store,male,AL,15
139,store,female,FL,17
139,store,female,FL,17
119,store,female,FL,17
139,online,female,CA,42
149,online,female,CA,42
119,online,female,CA,42
149,online,female,CA,42
139,online,female,CA,42
149,online,female,CA,42
129,online,female,CA,42
149,store,female,AL,17
139,store,female,AL,17
149,store,female,AL,17
139,store,female,AL,17
129,store,female,AL,17
129,store,female,AL,17
119,store,female,AL,17
119,online,female,AL,33
149,online,female,AL,33
139,online,female,AL,33
129,online,female,AL,33
129,online,female,AL,33
129,online,female,AL,33
149,online,female,AL,33
139,online,female,AL,33
119,online,female,AL,33
159,online,female,AL,33
149,online,female,AL,33
129,online,female,AL,33
139,online,female,AL,33
129,online,female,AL,33
129,online,female,AL,33
119,online,female,AL,33
139,online,female,AL,33
129,online,female,AL,33
129,store,female,CA,19
139,store,female,CA,19
139,store,female,CA,19
119,online,male,HI,15
149,online,male,HI,15
129,online,male,HI,15
129,online,male,HI,15
159,online,male,HI,15
119,online,male,HI,15
129,online,male,HI,15
129,online,male,HI,15
139,online,male,HI,15
119,online,male,HI,15
119,store,female,CA,34
129,store,female,CA,34
119,store,female,CA,34
129,store,female,CA,34
129,store,male,AL,16
119,store,male,AL,16
139,store,male,AL,16
149,store,male,AL,16
139,store,male,AL,16
129,store,male,AL,16
119,store,male,AL,16
139,store,male,AL,16
139,store,male,AL,19
129,store,male,AL,19
129,store,male,AL,19
139,store,male,AL,19
119,store,male,AL,19
139,store,male,AL,19
139,store,male,AL,19
139,store,male,AL,20
139,store,male,AL,20
139,store,male,AL,20
119,store,male,AL,20
139,store,male,AL,20
129,store,male,AL,20
119,store,male,AL,20
129,store,male,AL,20
129,store,male,IA,19
139,store,male,IA,19
139,store,male,IA,19
139,store,male,IA,19
149,store,male,IA,19
139,store,male,IA,19
159,store,male,IA,19
139,store,male,IA,19
129,store,male,IA,19
149,store,male,IA,19
139,store,male,IA,19
149,store,male,IA,19
129,store,male,IA,19
119,store,female,AL,15
119,store,female,AL,15
129,store,female,AL,15
129,store,female,AL,15
109,store,female,AL,15
129,store,female,CA,31
119,store,female,CA,31
119,store,female,CA,31
139,store,female,CA,31
149,store,female,CA,31
149,store,female,CA,31
139,store,female,CA,31
139,store,female,CA,31
129,store,female,CA,31
139,store,female,CA,31
129,store,female,CA,31
109,online,male,AL,36
129,online,male,AL,36
129,online,male,AL,36
129,online,male,AL,36
129,online,male,AL,15
139,online,male,AL,15
129,online,male,AL,15
129,online,male,AL,15
129,online,male,AL,15
129,online,male,AL,15
139,online,male,AL,15
129,online,male,AL,15
129,online,male,AL,15
119,online,male,AL,15
129,online,male,AL,15
149,online,male,AL,15
109,online,male,AL,15
139,store,male,AL,26
129,store,male,AL,26
149,store,male,AL,26
139,store,male,AL,26
149,store,male,AL,26
149,store,male,AL,26
139,store,male,AL,26
149,store,male,AL,26
129,store,male,AL,26
119,store,male,AL,26
119,store,male,AL,26
139,store,male,AL,26
119,store,female,FL,22
129,store,female,FL,22
129,store,female,FL,22
119,store,female,FL,22
149,store,female,FL,22
149,store,female,FL,22
149,store,female,FL,22
139,store,female,FL,22
129,store,male,FL,18
139,store,male,FL,18
139,store,male,FL,18
129,store,male,FL,18
129,store,male,FL,18
129,store,male,FL,18
119,store,male,FL,18
159,store,male,FL,18
149,store,male,FL,18
139,store,male,FL,18
129,store,male,FL,18
139,store,male,FL,18
139,store,male,FL,18
119,store,male,FL,18
129,store,male,FL,18
139,store,male,AL,19
119,store,male,AL,19
129,store,male,AL,19
119,store,male,AL,19
139,store,male,AL,19
119,store,male,AL,19
129,store,male,AL,19
149,store,male,AL,19
159,store,female,HI,19
129,store,female,HI,19
129,store,female,HI,19
129,store,female,HI,19
139,store,male,AL,23
119,store,male,AL,23
119,store,male,AL,23
129,store,male,AL,23
139,store,male,AL,23
119,store,male,AL,23
149,store,male,AL,23
119,store,male,AL,23
129,store,male,AL,23
119,store,male,AL,23
149,store,male,AL,23
139,store,male,AL,23
119,store,female,FL,24
129,store,female,FL,24
119,store,female,FL,24
119,store,female,FL,24
139,store,female,FL,24
129,store,female,FL,24
149,store,female,FL,24
159,store,female,FL,24
139,store,female,FL,24
139,store,female,FL,24
149,store,female,FL,24
139,store,female,AL,18
139,store,female,AL,18
139,store,female,AL,18
129,store,female,AL,18
129,store,female,AL,18
129,store,female,AL,18
149,store,female,AL,18
139,online,male,CA,16
129,online,male,CA,16
129,online,male,CA,16
119,online,male,CA,16
149,online,male,CA,16
149,online,male,CA,16
159,online,male,CA,16
139,online,male,CA,16
149,online,male,CA,16
139,online,male,CA,16
129,online,male,CA,16
109,online,male,CA,16
119,online,male,CA,16
129,online,male,CA,16
159,online,male,CA,16
159,online,male,CA,16
139,online,male,CA,16
139,online,male,CA,16
119,online,male,CA,16
119,online,male,CA,16
139,online,male,CA,16
109,online,male,CA,16
149,online,male,CA,16
119,online,male,CA,16
129,online,male,CA,16
119,online,female,AL,19
149,online,female,AL,19
139,online,female,AL,19
129,online,female,AL,19
159,online,female,AL,19
149,online,female,AL,19
129,online,female,AL,19
149,online,female,AL,19
139,online,female,AL,19
149,store,female,AL,16
119,store,female,AL,16
139,store,female,AL,16
119,store,female,AL,16
139,store,female,AL,16
139,store,female,AL,16
119,store,female,CA,16
149,store,female,CA,16
149,store,female,CA,16
119,store,female,CA,16
129,store,female,CA,16
129,store,female,CA,16
149,store,female,CA,16
109,store,female,CA,16
139,store,female,CA,16
159,store,female,CA,16
129,store,male,CA,25
129,store,male,CA,25
119,store,male,CA,25
119,store,male,CA,25
129,store,male,CA,25
129,store,male,CA,25
139,store,male,CA,25
129,store,male,CA,25
129,store,male,CA,25
139,store,male,CA,25
139,store,male,CA,25
109,store,male,CA,25
149,online,male,AL,18
119,online,male,AL,18
119,online,male,AL,18
159,online,male,AL,18
149,online,male,AL,18
129,online,male,AL,18
129,online,male,AL,18
129,online,male,AL,18
149,online,male,AL,18
129,online,male,AL,18
129,online,male,AL,18
149,online,male,AL,18
139,online,male,AL,18
139,online,male,AL,18
159,online,male,AL,18
139,online,male,AL,18
119,online,male,AL,18
159,store,male,AL,22
129,store,male,AL,22
129,store,male,AL,22
139,store,male,AL,22
129,store,male,AL,22
149,store,male,AL,22
119,store,male,AL,22
159,store,male,AL,22
129,store,male,AL,22
119,store,male,AL,22
149,store,male,AL,22
109,store,male,AL,22
139,store,male,AL,22
129,store,male,AL,22
129,store,male,AL,22
149,online,male,HI,15
129,online,male,HI,15
129,online,male,HI,15
149,store,female,FL,51
149,store,female,FL,51
139,store,female,HI,32
149,store,female,HI,32
149,store,female,HI,32
129,store,female,HI,32
149,store,female,HI,32
119,store,female,CA,23
149,store,female,CA,23
129,store,female,CA,23
119,store,female,CA,23
129,store,female,CA,27
139,store,female,CA,27
129,store,female,CA,27
119,store,female,CA,27
119,store,female,CA,27
139,store,female,CA,27
109,store,female,CA,27
109,store,male,AL,16
139,store,male,AL,16
139,store,male,AL,16
129,store,male,AL,16
109,store,male,AL,16
159,store,male,AL,16
149,store,male,AL,17
139,store,male,AL,17
119,store,male,AL,17
159,store,male,AL,17
129,store,male,AL,17
139,store,male,AL,17
149,store,male,AL,17
129,store,male,AL,17
119,store,male,AL,17
129,online,female,AL,26
149,online,female,AL,26
139,online,female,AL,26
129,online,female,AL,26
119,online,female,AL,26
129,online,female,AL,26
139,online,female,AL,26
139,online,female,AL,26
129,store,male,HI,24
149,store,male,HI,24
139,store,male,HI,24
129,store,male,HI,24
129,store,male,HI,24
159,store,male,HI,24
149,store,male,HI,24
149,store,male,HI,24
119,store,male,HI,24
119,store,male,HI,24
139,store,male,HI,24
109,store,male,HI,24
149,store,male,HI,24
139,online,female,CA,16
149,online,female,CA,16
139,online,female,CA,16
129,online,female,CA,16
139,online,female,CA,16
129,online,female,CA,16
149,online,female,CA,16
149,online,female,CA,16
129,online,female,CA,16
119,online,male,WA,16
129,online,male,WA,16
129,online,male,WA,16
149,online,male,WA,16
149,online,male,WA,16
139,store,male,CA,20
139,store,male,CA,20
149,store,male,CA,20
129,store,male,CA,20
149,store,male,CA,20
129,store,male,CA,20
149,store,male,CA,20
119,store,male,CA,20
119,store,male,CA,20
119,store,female,AL,31
129,store,female,AL,31
119,store,female,AL,31
139,store,female,AL,31
109,store,female,AL,31
119,store,female,AL,31
139,store,female,AL,31
119,store,female,AL,31
139,store,female,AL,31
139,store,male,AL,27
139,store,male,AL,27
149,store,male,AL,27
149,store,male,AL,27
109,store,male,AL,27
119,store,male,AL,27
119,store,male,AL,27
129,store,male,AL,27
129,store,male,AL,27
129,store,male,AL,27
139,store,male,AL,27
129,store,male,AL,27
139,store,male,AL,27
149,store,male,AL,27
149,online,female,AL,21
139,online,female,AL,21
119,online,female,AL,21
119,online,female,AL,21
139,store,female,CA,16
119,online,male,IA,22
149,online,male,IA,22
119,online,male,IA,22
139,online,male,IA,22
139,online,male,IA,22
149,online,male,IA,22
119,online,male,IA,22
139,online,male,IA,22
149,online,male,IA,22
159,online,male,IA,22
119,online,male,IA,22
129,online,male,IA,22
129,online,male,IA,22
139,online,male,IA,22
129,online,male,IA,22
139,store,male,CA,15
149,store,male,CA,15
129,store,male,CA,15
109,store,male,CA,15
129,store,male,CA,15
139,store,male,CA,15
139,store,male,CA,15
139,store,male,CA,15
129,store,male,CA,15
119,store,male,CA,15
149,store,male,CA,15
149,store,male,CA,15
139,store,male,CA,15
159,store,male,CA,15
119,store,female,AL,15
119,store,female,AL,15
139,store,female,AL,15
129,store,female,AL,15
139,store,female,AL,15
129,store,female,AL,15
139,store,female,AL,15
149,store,female,AL,15
159,store,female,AL,15
129,store,female,AL,15
149,store,female,AL,15
119,store,female,AL,15
139,store,female,AL,15
129,store,female,AL,15
149,store,female,AL,15
149,store,female,AL,15
149,store,female,AL,15
129,store,female,CA,25
119,store,female,CA,25
139,store,female,CA,25
129,store,female,CA,25
129,store,female,CA,25
109,online,female,FL,15
129,online,female,FL,15
159,online,female,FL,15
129,online,female,FL,15
139,online,female,FL,15
119,online,female,FL,15
119,online,female,FL,15
139,online,female,FL,15
139,online,female,FL,15
129,online,female,FL,15
119,online,female,FL,15
149,online,female,FL,15
149,online,female,FL,15
129,online,female,FL,15
129,online,female,FL,15
119,online,female,FL,15
139,online,female,FL,15
119,online,female,FL,15
139,online,female,FL,15
119,online,female,FL,15
139,online,female,FL,15
129,online,female,FL,15
129,online,female,FL,15
119,online,female,FL,15
119,store,male,CA,21
139,store,male,CA,21
109,store,male,CA,21
119,store,male,CA,21
159,store,male,CA,21
129,store,male,CA,21
139,store,male,CA,21
119,store,male,CA,27
139,store,male,CA,27
119,store,male,CA,27
129,store,male,CA,27
109,store,male,CA,27
119,store,male,CA,27
149,store,male,CA,27
139,store,male,CA,27
139,store,male,CA,27
129,store,male,CA,27
149,store,male,CA,27
139,store,male,CA,27
159,store,male,CA,27
139,store,male,CA,27
149,store,male,CA,21
129,store,male,CA,21
119,store,male,CA,21
149,store,male,CA,21
139,store,male,CA,21
149,store,male,CA,21
119,online,male,WA,25
139,online,male,WA,25
129,online,male,WA,25
129,online,male,WA,25
119,online,male,WA,25
119,store,female,WA,43
139,store,female,WA,43
119,store,female,WA,43
149,store,female,WA,43
119,store,female,WA,43
139,store,female,WA,43
149,store,female,WA,43
149,store,female,WA,43
119,store,female,WA,43
119,store,female,WA,43
139,store,female,WA,43
119,store,female,WA,43
139,store,female,WA,43
139,store,female,WA,43
129,store,female,WA,43
149,store,female,WA,43
139,store,female,WA,43
129,store,female,WA,43
139,store,female,WA,43
139,store,female,WA,43
139,online,male,IA,19
129,online,male,IA,19
139,online,male,IA,19
119,store,male,AL,38
129,store,male,AL,38
149,store,male,AL,38
119,store,male,AL,38
119,store,male,AL,38
129,store,male,AL,38
139,store,male,AL,38
119,store,male,AL,38
129,store,male,AL,38
109,store,female,CA,20
129,store,female,CA,20
119,store,female,CA,20
149,store,female,CA,20
139,store,female,CA,20
139,store,female,CA,20
149,online,male,AL,15
129,online,male,AL,15
129,online,male,AL,15
119,online,male,AL,15
119,online,male,AL,15
149,online,male,AL,15
109,online,male,AL,15
149,online,male,AL,15
109,online,male,AL,15
139,store,female,CA,31
129,store,female,CA,31
149,store,female,CA,31
139,store,female,CA,31
149,store,female,CA,31
129,online,male,AL,15
149,online,male,AL,15
129,online,male,AL,15
119,online,male,AL,15
159,online,male,AL,15
119,online,male,AL,15
129,online,male,AL,15
139,store,female,AL,26
129,store,female,AL,26
129,store,female,AL,26
159,store,female,AL,26
119,store,male,AL,24
129,store,male,AL,24
129,store,male,AL,24
109,store,male,AL,24
119,store,male,AL,24
119,store,male,AL,24
149,store,male,AL,24
139,store,male,AL,24
129,store,male,AL,24
109,store,male,AL,24
119,store,female,AL,15
129,store,female,AL,15
149,store,female,AL,15
119,store,female,AL,15
129,store,female,AL,15
119,store,female,AL,15
119,store,female,AL,15
119,store,male,CA,19
139,store,male,CA,19
159,store,male,CA,19
149,store,male,CA,19
139,store,male,CA,19
149,store,male,CA,19
139,store,male,CA,19
119,store,male,CA,16
109,store,male,CA,16
109,store,male,CA,16
139,store,male,CA,16
149,store,male,CA,16
149,store,male,CA,16
109,store,male,CA,16
119,store,male,CA,16
139,store,male,CA,16
129,store,male,CA,16
129,store,male,CA,16
149,store,male,CA,16
109,store,male,AL,15
159,store,male,AL,15
139,store,male,AL,15
139,store,male,AL,15
149,store,male,AL,15
129,store,male,AL,15
119,store,female,IA,26
129,store,female,IA,26
149,store,female,IA,26
149,store,female,IA,26
119,store,female,IA,26
149,store,female,IA,26
109,store,female,IA,26
149,store,female,AL,28
139,store,female,AL,28
139,store,female,AL,28
149,store,female,AL,28
139,store,female,AL,28
129,store,female,AL,28
159,store,female,AL,28
139,store,female,AL,28
129,store,female,AL,28
139,store,female,AL,28
139,store,female,AL,28
129,store,female,CA,23
139,store,female,CA,23
119,store,female,CA,23
139,store,female,CA,23
119,store,female,CA,23
139,store,male,CA,29
139,store,male,CA,29
139,store,male,CA,29
129,online,female,FL,18
139,online,female,FL,18
129,online,female,FL,18
149,online,female,FL,18
129,online,female,FL,18
149,online,female,FL,18
139,store,female,CA,21
129,store,female,CA,21
119,store,female,CA,21
139,store,female,CA,21
139,online,female,HI,51
129,online,female,HI,51
149,online,female,HI,51
119,online,female,HI,51
119,online,female,FL,16
149,online,female,FL,16
129,online,female,FL,16
129,online,female,FL,16
149,online,female,FL,16
149,online,female,FL,16
139,online,female,FL,16
159,online,female,FL,16
119,online,female,FL,16
109,store,female,AL,16
149,store,female,AL,16
129,store,female,AL,16
129,store,female,AL,16
139,store,female,AL,16
129,store,female,AL,16
139,store,female,AL,16
129,store,female,AL,16
119,store,male,IA,25
139,store,male,IA,25
129,store,male,IA,25
149,store,male,IA,25
129,store,male,IA,25
139,store,female,HI,20
119,store,female,HI,20
149,store,female,HI,20
119,store,female,HI,20
129,store,female,HI,20
149,store,female,CA,56
139,store,female,CA,56
129,store,female,CA,56
119,store,female,CA,56
149,store,female,CA,56
159,store,male,FL,33
139,store,male,FL,33
139,store,male,FL,33
109,store,male,FL,33
129,store,male,FL,33
149,store,male,FL,33
129,store,male,FL,33
159,store,male,FL,33
129,store,male,FL,33
139,store,male,FL,33
109,store,male,FL,33
149,online,female,AL,15
139,online,female,AL,15
109,online,female,AL,15
139,online,female,AL,15
139,online,female,AL,15
119,online,female,AL,15
149,online,female,AL,15
159,online,female,AL,15
129,online,female,AL,15
149,online,female,AL,15
129,online,female,AL,15
149,online,female,AL,15
129,online,female,AL,15
119,online,female,AL,15
139,store,male,AL,17
149,store,male,AL,17
139,store,male,AL,17
109,store,male,AL,17
139,store,male,AL,17
159,online,male,CA,16
129,online,male,CA,16
119,online,male,CA,16
149,online,male,CA,16
119,online,male,CA,16
139,online,male,CA,16
149,online,male,CA,16
139,store,female,AL,20
149,store,female,AL,20
119,store,female,AL,20
119,store,female,AL,20
139,store,female,AL,20
119,store,female,AL,20
119,store,female,AL,20
129,store,female,AL,20
149,store,female,AL,20
139,store,female,AL,18
109,store,female,AL,18
119,store,female,AL,18
129,store,female,AL,18
149,store,female,AL,18
129,store,female,AL,18
139,store,female,AL,18
139,store,female,AL,18
129,store,female,AL,18
129,store,female,AL,18
139,store,female,AL,18
129,store,female,AL,18
119,online,male,CA,15
149,online,male,CA,15
119,online,male,CA,15
139,online,male,CA,15
119,online,male,AL,15
119,online,male,AL,15
159,online,male,AL,15
139,online,male,AL,15
159,online,male,AL,15
119,online,male,AL,15
129,online,male,AL,15
149,online,male,AL,15
129,online,male,AL,15
139,online,male,AL,15
129,online,male,AL,15
159,online,male,AL,15
129,online,male,AL,15
109,online,male,AL,15
149,online,female,FL,17
149,online,female,FL,17
149,online,female,FL,17
119,online,female,FL,17
119,online,female,FL,17
139,online,female,FL,17
129,online,female,FL,17
139,online,female,FL,17
159,online,female,FL,17
139,online,female,FL,17
149,online,female,FL,17
129,store,male,AL,25
119,store,male,AL,25
129,store,male,AL,25
129,store,male,AL,25
129,store,male,AL,25
129,store,male,AL,25
149,store,male,AL,25
139,store,male,AL,25
129,store,male,AL,25
129,store,male,AL,25
119,store,male,AL,25
139,store,male,AL,25
149,store,male,AL,25
149,store,male,AL,25
129,store,male,AL,25
119,store,male,AL,25
129,store,male,AL,25
109,store,male,AL,25
129,online,male,FL,30
139,online,male,FL,30
119,online,male,FL,30
109,online,male,FL,30
149,store,female,CA,17
149,store,female,CA,17
119,store,female,CA,17
149,store,female,CA,17
139,store,female,CA,17
129,store,female,CA,17
139,store,female,IA,23
129,store,female,IA,23
159,store,female,IA,23
139,store,female,IA,23
139,store,female,IA,23
149,store,female,IA,23
129,store,female,IA,23
149,store,female,IA,23
129,store,female,IA,23
129,store,female,IA,23
119,store,female,IA,23
